year,race_name,circuitId,driverId,constructorId,quali_position,race_position,grid,q1,q2,q3,laps,statusId
2022,Spanish Grand Prix,4,852,213,13,10.0,13,1:20.707,1:20.639,,65,11
2022,Spanish Grand Prix,4,842,213,14,13.0,14,1:20.719,1:20.861,,65,11
2022,Spanish Grand Prix,4,855,51,15,,15,1:20.476,1:21.094,,28,75
2022,Spanish Grand Prix,4,20,117,16,11.0,16,1:20.954,,,65,11
2022,Spanish Grand Prix,4,4,214,17,9.0,20,1:21.043,,,65,11
2022,Spanish Grand Prix,4,840,117,18,15.0,17,1:21.418,,,65,11
2022,Spanish Grand Prix,4,848,3,19,18.0,18,1:21.645,,,64,12
2022,Spanish Grand Prix,4,849,3,20,16.0,19,1:21.915,,,64,12
2022,Monaco Grand Prix,6,844,6,1,4.0,1,1:12.569,1:11.864,1:11.376,64,1
2022,Monaco Grand Prix,6,832,6,2,2.0,2,1:12.616,1:12.074,1:11.601,64,1
2022,Monaco Grand Prix,6,815,9,3,1.0,3,1:13.004,1:11.954,1:11.629,64,1
2022,Monaco Grand Prix,6,830,9,4,3.0,4,1:12.993,1:12.117,1:11.666,64,1
2022,Monaco Grand Prix,6,846,1,5,6.0,5,1:12.927,1:12.266,1:11.849,64,1
2022,Monaco Grand Prix,6,847,131,6,5.0,6,1:12.787,1:12.617,1:12.112,64,1
2022,Monaco Grand Prix,6,4,214,7,7.0,7,1:13.394,1:12.688,1:12.247,64,1
2022,Monaco Grand Prix,6,1,131,8,8.0,8,1:13.444,1:12.595,1:12.560,64,1
2022,Monaco Grand Prix,6,20,117,9,10.0,9,1:13.313,1:12.613,1:12.732,64,1
2022,Monaco Grand Prix,6,839,214,10,12.0,10,1:12.848,1:12.528,1:13.047,64,1
2022,Monaco Grand Prix,6,852,213,11,17.0,11,1:13.110,1:12.797,,63,11
2022,Monaco Grand Prix,6,822,51,12,9.0,12,1:13.541,1:12.909,,64,1
2022,Monaco Grand Prix,6,825,210,13,,13,1:13.069,1:12.921,,19,34
2022,Monaco Grand Prix,6,817,1,14,13.0,14,1:13.338,1:12.964,,64,1
2022,Monaco Grand Prix,6,854,210,15,,15,1:13.469,1:13.081,,24,3
2022,Monaco Grand Prix,6,848,3,16,,16,1:13.611,,,48,26
2022,Monaco Grand Prix,6,842,213,17,11.0,17,1:13.660,,,64,1
2022,Monaco Grand Prix,6,840,117,18,14.0,18,1:13.678,,,64,1
2022,Monaco Grand Prix,6,849,3,19,15.0,19,1:14.403,,,63,11
2022,Monaco Grand Prix,6,855,51,20,16.0,20,1:15.606,,,63,11
2022,Azerbaijan Grand Prix,73,844,6,1,,1,1:42.865,1:42.046,1:41.359,21,131
2022,Azerbaijan Grand Prix,73,815,9,2,2.0,2,1:42.733,1:41.955,1:41.641,51,1
2022,Azerbaijan Grand Prix,73,830,9,3,1.0,3,1:42.722,1:42.227,1:41.706,51,1
2022,Azerbaijan Grand Prix,73,832,6,4,,4,1:42.957,1:42.088,1:41.814,8,9
2022,Azerbaijan Grand Prix,73,847,131,5,3.0,5,1:43.754,1:43.281,1:42.712,51,1
2022,Azerbaijan Grand Prix,73,842,213,6,5.0,6,1:43.268,1:43.129,1:42.845,51,1
2022,Azerbaijan Grand Prix,73,1,131,7,4.0,7,1:43.939,1:43.182,1:42.924,51,1
2022,Azerbaijan Grand Prix,73,852,213,8,13.0,8,1:43.595,1:43.376,1:43.056,50,11
2022,Azerbaijan Grand Prix,73,20,117,9,6.0,9,1:43.279,1:43.268,1:43.091,51,1
2022,Azerbaijan Grand Prix,73,4,214,10,7.0,10,1:44.083,1:43.360,1:43.173,51,1
2022,Azerbaijan Grand Prix,73,846,1,11,9.0,11,1:44.237,1:43.398,,51,1
2022,Azerbaijan Grand Prix,73,817,1,12,8.0,12,1:44.437,1:43.574,,51,1
2022,Azerbaijan Grand Prix,73,839,214,13,10.0,13,1:43.903,1:43.585,,51,1
2022,Azerbaijan Grand Prix,73,855,51,14,,14,1:43.777,1:43.790,,23,9
2022,Azerbaijan Grand Prix,73,822,51,15,11.0,15,1:44.478,1:44.444,,50,11
2022,Azerbaijan Grand Prix,73,825,210,16,,16,1:44.643,,,31,131
2022,Azerbaijan Grand Prix,73,848,3,17,12.0,17,1:44.719,,,50,11
2022,Azerbaijan Grand Prix,73,849,3,18,15.0,18,1:45.367,,,50,11
2022,Azerbaijan Grand Prix,73,840,117,19,16.0,19,1:45.371,,,46,76
2022,Azerbaijan Grand Prix,73,854,210,20,14.0,20,1:45.775,,,50,11
2022,Canadian Grand Prix,7,830,9,1,1.0,1,1:32.219,1:23.746,1:21.299,70,1
2022,Canadian Grand Prix,7,4,214,2,9.0,2,1:32.277,1:24.848,1:21.944,70,1
2022,Canadian Grand Prix,7,832,6,3,2.0,3,1:32.781,1:25.197,1:22.096,70,1
2022,Canadian Grand Prix,7,1,131,4,3.0,4,1:33.841,1:25.543,1:22.891,70,1
2022,Canadian Grand Prix,7,825,210,5,17.0,5,1:32.957,1:26.254,1:22.960,70,1
2022,Canadian Grand Prix,7,854,210,6,,6,1:33.707,1:25.684,1:23.356,18,5
2022,Canadian Grand Prix,7,839,214,7,6.0,7,1:33.012,1:26.135,1:23.529,70,1
2022,Canadian Grand Prix,7,847,131,8,4.0,8,1:33.160,1:24.950,1:23.557,70,1
2022,Canadian Grand Prix,7,817,1,9,11.0,9,1:33.636,1:26.375,1:23.749,70,1
2022,Canadian Grand Prix,7,855,51,10,8.0,10,1:33.692,1:26.116,1:24.030,70,1
2022,Canadian Grand Prix,7,822,51,11,7.0,11,1:33.689,1:26.788,,70,1
2022,Canadian Grand Prix,7,848,3,12,13.0,12,1:34.047,1:26.858,,70,1
2022,Canadian Grand Prix,7,815,9,13,,13,1:33.929,1:33.127,,7,6
2022,Canadian Grand Prix,7,846,1,14,15.0,14,1:34.066,,,70,1
2022,Canadian Grand Prix,7,844,6,15,5.0,19,1:33.008,,,70,1
2022,Canadian Grand Prix,7,842,213,16,14.0,15,1:34.492,,,70,1
2022,Canadian Grand Prix,7,20,117,17,12.0,16,1:34.512,,,70,1
2022,Canadian Grand Prix,7,840,117,18,10.0,17,1:35.532,,,70,1
2022,Canadian Grand Prix,7,849,3,19,16.0,18,1:35.660,,,70,1
2022,Canadian Grand Prix,7,852,213,20,,20,1:36.575,,,47,3
2022,British Grand Prix,9,832,6,1,1.0,1,1:40.190,1:41.602,1:40.983,52,1
2022,British Grand Prix,9,830,9,2,7.0,2,1:39.129,1:40.655,1:41.055,52,1
2022,British Grand Prix,9,844,6,3,4.0,3,1:39.846,1:41.247,1:41.298,52,1
2022,British Grand Prix,9,815,9,4,2.0,4,1:40.521,1:42.513,1:41.616,52,1
2022,British Grand Prix,9,1,131,5,3.0,5,1:40.428,1:41.062,1:41.995,52,1
2022,British Grand Prix,9,846,1,6,6.0,6,1:41.515,1:41.821,1:42.084,52,1
2022,British Grand Prix,9,4,214,7,5.0,7,1:41.598,1:42.209,1:42.116,52,1
2022,British Grand Prix,9,847,131,8,,8,1:40.028,1:41.725,1:42.161,0,4
2022,British Grand Prix,9,855,51,9,,9,1:40.791,1:42.640,1:42.719,0,4
2022,British Grand Prix,9,849,3,10,12.0,10,1:41.998,1:43.273,2:03.095,52,1
2022,British Grand Prix,9,842,213,11,,11,1:41.680,1:43.702,,26,130
2022,British Grand Prix,9,822,51,12,,12,1:41.396,1:44.232,,20,6
2022,British Grand Prix,9,852,213,13,14.0,13,1:41.893,1:44.311,,52,1
2022,British Grand Prix,9,817,1,14,13.0,14,1:41.933,1:44.355,,52,1
2022,British Grand Prix,9,839,214,15,,15,1:41.730,1:45.190,,37,48
2022,British Grand Prix,9,848,3,16,,16,1:42.078,,,0,4
2022,British Grand Prix,9,825,210,17,10.0,17,1:42.159,,,52,1
2022,British Grand Prix,9,20,117,18,9.0,18,1:42.666,,,52,1
2022,British Grand Prix,9,854,210,19,8.0,19,1:42.708,,,52,1
2022,British Grand Prix,9,840,117,20,11.0,20,1:43.430,,,52,1
2022,Austrian Grand Prix,70,830,9,1,2.0,1,1:05.852,1:05.374,1:04.984,71,1
2022,Austrian Grand Prix,70,844,6,2,1.0,2,1:05.419,1:05.287,1:05.013,71,1
2022,Austrian Grand Prix,70,832,6,3,,3,1:05.660,1:05.576,1:05.066,56,131
2022,Austrian Grand Prix,70,847,131,4,4.0,4,1:06.235,1:05.697,1:05.431,71,1
2022,Austrian Grand Prix,70,839,214,5,5.0,6,1:06.468,1:05.993,1:05.726,71,1
2022,Austrian Grand Prix,70,825,210,6,8.0,7,1:06.366,1:05.894,1:05.879,70,11
2022,Austrian Grand Prix,70,854,210,7,6.0,9,1:06.405,1:06.151,1:06.011,70,11
2022,Austrian Grand Prix,70,4,214,8,10.0,19,1:06.016,1:06.082,1:06.103,70,11
2022,Austrian Grand Prix,70,1,131,9,3.0,8,1:06.079,1:05.475,1:13.151,71,1
2022,Austrian Grand Prix,70,842,213,10,15.0,14,1:06.589,1:06.160,,70,11
2022,Austrian Grand Prix,70,848,3,11,12.0,15,1:06.516,1:06.230,,70,11
2022,Austrian Grand Prix,70,822,51,12,11.0,0,1:06.442,1:06.319,,70,11
2022,Austrian Grand Prix,70,815,9,13,,5,1:06.143,1:06.458,,24,130
2022,Austrian Grand Prix,70,852,213,14,16.0,16,1:06.463,1:06.851,,70,11
2022,Austrian Grand Prix,70,846,1,15,7.0,10,1:06.330,1:25.847,,70,11
2022,Austrian Grand Prix,70,817,1,16,9.0,11,1:06.613,,,70,11
2022,Austrian Grand Prix,70,840,117,17,13.0,12,1:06.847,,,70,11
2022,Austrian Grand Prix,70,855,51,18,14.0,13,1:06.901,,,70,11
2022,Austrian Grand Prix,70,849,3,19,,17,1:07.003,,,48,140
2022,Austrian Grand Prix,70,20,117,20,17.0,18,1:07.083,,,70,11
2022,French Grand Prix,34,844,6,1,,1,1:31.727,1:31.216,1:30.872,17,3
2022,French Grand Prix,34,830,9,2,1.0,2,1:31.891,1:31.990,1:31.176,53,1
2022,French Grand Prix,34,815,9,3,4.0,3,1:32.354,1:32.120,1:31.335,53,1
2022,French Grand Prix,34,1,131,4,2.0,4,1:33.041,1:32.274,1:31.765,53,1
2022,French Grand Prix,34,846,1,5,7.0,5,1:32.672,1:32.777,1:32.032,53,1
2022,French Grand Prix,34,847,131,6,3.0,6,1:33.109,1:32.633,1:32.131,53,1
2022,French Grand Prix,34,4,214,7,6.0,7,1:32.819,1:32.631,1:32.552,53,1
2022,French Grand Prix,34,852,213,8,,8,1:33.394,1:32.836,1:32.780,17,140
2022,French Grand Prix,34,832,6,9,5.0,19,1:32.297,1:31.081,,53,1
2022,French Grand Prix,34,825,210,10,,20,1:32.756,1:32.649,,37,130
2022,French Grand Prix,34,817,1,11,9.0,9,1:33.404,1:32.922,,53,1
2022,French Grand Prix,34,839,214,12,8.0,10,1:33.346,1:33.048,,53,1
2022,French Grand Prix,34,822,51,13,14.0,11,1:33.034,1:33.052,,53,1
2022,French Grand Prix,34,20,117,14,11.0,12,1:33.285,1:33.276,,53,1
2022,French Grand Prix,34,848,3,15,13.0,13,1:33.423,1:33.307,,53,1
2022,French Grand Prix,34,842,213,16,12.0,14,1:33.439,,,53,1
2022,French Grand Prix,34,840,117,17,10.0,15,1:33.439,,,53,1
2022,French Grand Prix,34,855,51,18,16.0,16,1:33.674,,,47,16
2022,French Grand Prix,34,854,210,19,15.0,17,1:33.701,,,53,1
2022,French Grand Prix,34,849,3,20,,18,1:33.794,,,40,130
2022,Hungarian Grand Prix,11,847,131,1,3.0,1,1:18.407,1:18.154,1:17.377,70,1
2022,Hungarian Grand Prix,11,832,6,2,4.0,2,1:18.434,1:17.946,1:17.421,70,1
2022,Hungarian Grand Prix,11,844,6,3,6.0,3,1:18.806,1:17.768,1:17.567,70,1
2022,Hungarian Grand Prix,11,846,1,4,7.0,4,1:18.653,1:18.121,1:17.769,70,1
2022,Hungarian Grand Prix,11,839,214,5,9.0,5,1:18.866,1:18.216,1:18.018,69,11
2022,Hungarian Grand Prix,11,4,214,6,8.0,6,1:18.716,1:17.904,1:18.078,69,11
2022,Hungarian Grand Prix,11,1,131,7,2.0,7,1:18.374,1:18.035,1:18.142,70,1
2022,Hungarian Grand Prix,11,822,51,8,20.0,8,1:18.935,1:18.445,1:18.157,65,131
2022,Hungarian Grand Prix,11,817,1,9,15.0,9,1:18.775,1:18.198,1:18.379,69,11
2022,Hungarian Grand Prix,11,830,9,10,1.0,10,1:18.509,1:17.703,1:18.823,70,1
2022,Hungarian Grand Prix,11,815,9,11,5.0,11,1:19.118,1:18.516,,70,1
2022,Hungarian Grand Prix,11,855,51,12,13.0,12,1:18.973,1:18.573,,69,11
2022,Hungarian Grand Prix,11,825,210,13,16.0,13,1:18.993,1:18.825,,69,11
2022,Hungarian Grand Prix,11,840,117,14,11.0,14,1:19.205,1:19.137,,69,11
2022,Hungarian Grand Prix,11,854,210,15,14.0,15,1:19.164,1:19.202,,69,11
2022,Hungarian Grand Prix,11,852,213,16,19.0,16,1:19.240,,,68,12
2022,Hungarian Grand Prix,11,848,3,17,17.0,17,1:19.256,,,69,11
2022,Hungarian Grand Prix,11,20,117,18,10.0,18,1:19.273,,,69,11
2022,Hungarian Grand Prix,11,842,213,19,12.0,0,1:19.527,,,69,11
2022,Hungarian Grand Prix,11,849,3,20,18.0,19,1:19.570,,,69,11
2022,Belgian Grand Prix,13,830,9,1,1.0,14,1:44.581,1:44.723,1:43.665,44,1
2022,Belgian Grand Prix,13,832,6,2,3.0,1,1:45.050,1:45.418,1:44.297,44,1
2022,Belgian Grand Prix,13,815,9,3,2.0,2,1:45.377,1:44.794,1:44.462,44,1
2022,Belgian Grand Prix,13,844,6,4,6.0,15,1:45.572,1:44.551,1:44.553,44,1
2022,Belgian Grand Prix,13,839,214,5,7.0,16,1:46.039,1:45.475,1:45.180,44,1
2022,Belgian Grand Prix,13,4,214,6,5.0,3,1:46.075,1:45.552,1:45.368,44,1
2022,Belgian Grand Prix,13,1,131,7,,4,1:45.736,1:45.420,1:45.503,0,130
2022,Belgian Grand Prix,13,847,131,8,4.0,5,1:45.650,1:45.461,1:45.776,44,1
2022,Belgian Grand Prix,13,848,3,9,10.0,6,1:45.672,1:45.675,1:45.837,44,1
2022,Belgian Grand Prix,13,846,1,10,12.0,17,1:45.745,1:45.603,1:46.178,44,1
2022,Belgian Grand Prix,13,817,1,11,15.0,7,1:46.212,1:45.767,,44,1
2022,Belgian Grand Prix,13,842,213,12,9.0,0,1:46.183,1:45.827,,44,1
2022,Belgian Grand Prix,13,855,51,13,14.0,18,1:46.178,1:46.085,,44,1
2022,Belgian Grand Prix,13,840,117,14,11.0,9,1:46.256,1:46.611,,44,1
2022,Belgian Grand Prix,13,854,210,15,17.0,19,1:46.342,1:47.718,,43,11
2022,Belgian Grand Prix,13,20,117,16,8.0,10,1:46.344,,,44,1
2022,Belgian Grand Prix,13,849,3,17,18.0,11,1:46.401,,,43,11
2022,Belgian Grand Prix,13,825,210,18,16.0,12,1:46.557,,,43,11
2022,Belgian Grand Prix,13,852,213,19,13.0,0,1:46.692,,,44,1
2022,Belgian Grand Prix,13,822,51,20,,13,1:47.866,,,1,3
2022,Dutch Grand Prix,39,830,9,1,1.0,1,1:11.317,1:10.927,1:10.342,72,1
2022,Dutch Grand Prix,39,844,6,2,3.0,2,1:11.443,1:10.988,1:10.363,72,1
2022,Dutch Grand Prix,39,832,6,3,8.0,3,1:11.767,1:10.814,1:10.434,72,1
2022,Dutch Grand Prix,39,1,131,4,4.0,4,1:11.331,1:11.075,1:10.648,72,1
2022,Dutch Grand Prix,39,815,9,5,5.0,5,1:11.641,1:11.314,1:11.077,72,1
2022,Dutch Grand Prix,39,847,131,6,2.0,6,1:11.561,1:10.824,1:11.147,72,1
2022,Dutch Grand Prix,39,846,1,7,7.0,7,1:11.556,1:11.116,1:11.174,72,1
2022,Dutch Grand Prix,39,854,210,8,13.0,8,1:11.741,1:11.420,1:11.442,72,1
2022,Dutch Grand Prix,39,852,213,9,,9,1:11.427,1:11.428,1:12.556,43,24
2022,Dutch Grand Prix,39,840,117,10,10.0,10,1:11.568,1:11.416,,72,1
2022,Dutch Grand Prix,39,842,213,11,11.0,11,1:11.705,1:11.512,,72,1
2022,Dutch Grand Prix,39,839,214,12,9.0,12,1:11.748,1:11.605,,72,1
2022,Dutch Grand Prix,39,4,214,13,6.0,13,1:11.667,1:11.613,,72,1
2022,Dutch Grand Prix,39,855,51,14,16.0,14,1:11.826,1:11.704,,72,1
2022,Dutch Grand Prix,39,848,3,15,12.0,15,1:11.695,1:11.802,,72,1
2022,Dutch Grand Prix,39,822,51,16,,16,1:11.961,,,53,5
2022,Dutch Grand Prix,39,817,1,17,17.0,17,1:12.081,,,72,1
2022,Dutch Grand Prix,39,825,210,18,15.0,18,1:12.319,,,72,1
2022,Dutch Grand Prix,39,20,117,19,14.0,19,1:12.391,,,72,1
2022,Dutch Grand Prix,39,849,3,20,18.0,20,1:13.353,,,71,11
2022,Italian Grand Prix,14,844,6,1,2.0,1,1:21.280,1:21.208,1:20.161,53,1
2022,Italian Grand Prix,14,830,9,2,1.0,7,1:20.922,1:21.265,1:20.306,53,1
2022,Italian Grand Prix,14,832,6,3,4.0,18,1:21.348,1:20.878,1:20.429,53,1
2022,Italian Grand Prix,14,815,9,4,6.0,13,1:21.495,1:21.358,1:21.206,53,1
2022,Italian Grand Prix,14,1,131,5,5.0,19,1:22.048,1:21.708,1:21.524,53,1
2022,Italian Grand Prix,14,847,131,6,3.0,2,1:21.785,1:21.747,1:21.542,53,1
2022,Italian Grand Prix,14,846,1,7,7.0,3,1:22.130,1:21.831,1:21.584,53,1
2022,Italian Grand Prix,14,817,1,8,,4,1:22.139,1:21.855,1:21.925,45,44
2022,Italian Grand Prix,14,842,213,9,8.0,5,1:22.010,1:22.062,1:22.648,53,1
2022,Italian Grand Prix,14,4,214,10,,6,1:22.089,1:21.861,,31,34
2022,Italian Grand Prix,14,839,214,11,11.0,14,1:22.166,1:22.130,,53,1
2022,Italian Grand Prix,14,822,51,12,13.0,15,1:22.254,1:22.235,,52,11
2022,Italian Grand Prix,14,856,3,13,9.0,8,1:22.567,1:22.471,,53,1
2022,Italian Grand Prix,14,855,51,14,10.0,9,1:22.003,1:22.577,,53,1
2022,Italian Grand Prix,14,852,213,15,14.0,20,1:22.020,,,52,11
2022,Italian Grand Prix,14,849,3,16,15.0,10,1:22.587,,,52,11
2022,Italian Grand Prix,14,20,117,17,,11,1:22.636,,,10,5
2022,Italian Grand Prix,14,840,117,18,,12,1:22.748,,,39,5
2022,Italian Grand Prix,14,825,210,19,16.0,16,1:22.908,,,52,11
2022,Italian Grand Prix,14,854,210,20,12.0,17,1:23.005,,,53,1
2022,Singapore Grand Prix,15,844,6,1,2.0,1,1:54.129,1:52.343,1:49.412,59,1
2022,Singapore Grand Prix,15,815,9,2,1.0,2,1:54.404,1:52.818,1:49.434,59,1
2022,Singapore Grand Prix,15,1,131,3,9.0,3,1:53.161,1:52.691,1:49.466,59,1
2022,Singapore Grand Prix,15,832,6,4,3.0,4,1:54.559,1:53.219,1:49.583,59,1
2022,Singapore Grand Prix,15,4,214,5,,5,1:55.360,1:53.127,1:49.966,20,5
2022,Singapore Grand Prix,15,846,1,6,4.0,6,1:55.914,1:53.942,1:50.584,59,1
2022,Singapore Grand Prix,15,842,213,7,10.0,7,1:55.606,1:53.546,1:51.211,59,1
2022,Singapore Grand Prix,15,830,9,8,7.0,8,1:53.057,1:52.723,1:51.395,59,1
2022,Singapore Grand Prix,15,825,210,9,12.0,9,1:55.103,1:54.006,1:51.573,59,1
2022,Singapore Grand Prix,15,852,213,10,,10,1:55.314,1:53.848,1:51.983,34,3
2022,Singapore Grand Prix,15,847,131,11,14.0,0,1:54.633,1:54.012,,57,12
2022,Singapore Grand Prix,15,840,117,12,6.0,11,1:55.629,1:54.211,,59,1
2022,Singapore Grand Prix,15,854,210,13,13.0,12,1:55.736,1:54.370,,58,11
2022,Singapore Grand Prix,15,20,117,14,8.0,13,1:55.602,1:54.380,,59,1
2022,Singapore Grand Prix,15,855,51,15,,14,1:55.375,1:55.518,,6,4
2022,Singapore Grand Prix,15,822,51,16,11.0,15,1:56.083,,,59,1
2022,Singapore Grand Prix,15,817,1,17,5.0,16,1:56.226,,,59,1
2022,Singapore Grand Prix,15,839,214,18,,17,1:56.337,,,26,5
2022,Singapore Grand Prix,15,848,3,19,,18,1:56.985,,,25,130
2022,Singapore Grand Prix,15,849,3,20,,19,1:57.532,,,7,130
2022,Japanese Grand Prix,22,830,9,1,1.0,1,1:30.224,1:30.346,1:29.304,28,1
2022,Japanese Grand Prix,22,844,6,2,3.0,2,1:30.402,1:30.486,1:29.314,28,1
2022,Japanese Grand Prix,22,832,6,3,,3,1:30.336,1:30.444,1:29.361,0,3
2022,Japanese Grand Prix,22,815,9,4,2.0,4,1:30.622,1:29.925,1:29.709,28,1
2022,Japanese Grand Prix,22,839,214,5,4.0,5,1:30.696,1:30.357,1:30.165,28,1
2022,Japanese Grand Prix,22,1,131,6,5.0,6,1:30.906,1:30.443,1:30.261,28,1
2022,Japanese Grand Prix,22,4,214,7,7.0,7,1:30.603,1:30.343,1:30.322,28,1
2022,Japanese Grand Prix,22,847,131,8,8.0,8,1:30.865,1:30.465,1:30.389,28,1
2022,Japanese Grand Prix,22,20,117,9,6.0,9,1:31.256,1:30.656,1:30.554,28,1
2022,Japanese Grand Prix,22,846,1,10,10.0,10,1:30.881,1:30.473,1:31.003,28,1
2022,Japanese Grand Prix,22,817,1,11,11.0,11,1:30.880,1:30.659,,28,1
2022,Japanese Grand Prix,22,822,51,12,15.0,12,1:31.226,1:30.709,,28,1
2022,Japanese Grand Prix,22,852,213,13,13.0,13,1:31.130,1:30.808,,28,1
2022,Japanese Grand Prix,22,855,51,14,16.0,14,1:30.894,1:30.953,,28,1
2022,Japanese Grand Prix,22,854,210,15,17.0,15,1:31.152,1:31.439,,28,1
2022,Japanese Grand Prix,22,848,3,16,,16,1:31.311,,,0,9
2022,Japanese Grand Prix,22,842,213,17,18.0,17,1:31.322,,,28,1
2022,Japanese Grand Prix,22,825,210,18,14.0,18,1:31.352,,,28,1
2022,Japanese Grand Prix,22,840,117,19,12.0,19,1:31.419,,,28,1
2022,Japanese Grand Prix,22,849,3,20,9.0,20,1:31.511,,,28,1
2022,United States Grand Prix,69,832,6,1,,1,1:35.297,1:35.590,1:34.356,1,130
2022,United States Grand Prix,69,844,6,2,3.0,12,1:35.795,1:35.246,1:34.421,56,1
2022,United States Grand Prix,69,830,9,3,1.0,2,1:35.864,1:35.294,1:34.448,56,1
2022,United States Grand Prix,69,815,9,4,4.0,9,1:36.163,1:35.864,1:34.645,56,1
2022,United States Grand Prix,69,1,131,5,2.0,3,1:36.148,1:35.732,1:34.947,56,1
2022,United States Grand Prix,69,847,131,6,5.0,4,1:36.195,1:35.692,1:34.988,56,1
2022,United States Grand Prix,69,840,117,7,,5,1:36.860,1:36.032,1:35.598,21,4
2022,United States Grand Prix,69,846,1,8,6.0,6,1:36.465,1:36.341,1:35.690,56,1
2022,United States Grand Prix,69,4,214,9,7.0,14,1:36.446,1:35.988,1:35.876,56,1
2022,United States Grand Prix,69,822,51,10,,7,1:36.746,1:36.321,1:36.319,16,20
2022,United States Grand Prix,69,848,3,11,13.0,8,1:36.932,1:36.368,,56,1
2022,United States Grand Prix,69,20,117,12,8.0,10,1:36.695,1:36.398,,56,1
2022,United States Grand Prix,69,842,213,13,14.0,11,1:36.577,1:36.740,,56,1
2022,United States Grand Prix,69,855,51,14,12.0,18,1:36.656,1:36.970,,56,1
2022,United States Grand Prix,69,852,213,15,10.0,19,1:36.808,1:37.147,,56,1
2022,United States Grand Prix,69,825,210,16,9.0,13,1:36.949,,,56,1
2022,United States Grand Prix,69,817,1,17,16.0,15,1:37.046,,,56,1
2022,United States Grand Prix,69,839,214,18,11.0,0,1:37.068,,,56,1
2022,United States Grand Prix,69,854,210,19,15.0,16,1:37.111,,,56,1
2022,United States Grand Prix,69,849,3,20,17.0,17,1:37.244,,,56,1
2022,Mexico City Grand Prix,32,830,9,1,1.0,1,1:19.222,1:18.566,1:17.775,71,1
2022,Mexico City Grand Prix,32,847,131,2,4.0,2,1:19.583,1:18.565,1:18.079,71,1
2022,Mexico City Grand Prix,32,1,131,3,2.0,3,1:19.169,1:18.552,1:18.084,71,1
2022,Mexico City Grand Prix,32,815,9,4,3.0,4,1:19.706,1:18.615,1:18.128,71,1
2022,Mexico City Grand Prix,32,832,6,5,5.0,5,1:19.566,1:18.560,1:18.351,71,1
2022,Mexico City Grand Prix,32,822,51,6,10.0,6,1:19.523,1:18.762,1:18.401,70,11
2022,Mexico City Grand Prix,32,844,6,7,6.0,7,1:19.505,1:19.109,1:18.555,71,1
2022,Mexico City Grand Prix,32,846,1,8,9.0,8,1:19.857,1:19.119,1:18.721,70,11
2022,Mexico City Grand Prix,32,4,214,9,19.0,9,1:20.006,1:19.272,1:18.939,63,5
2022,Mexico City Grand Prix,32,839,214,10,8.0,10,1:19.945,1:19.081,1:19.010,70,11
2022,Mexico City Grand Prix,32,817,1,11,7.0,11,1:20.279,1:19.325,,70,11
2022,Mexico City Grand Prix,32,855,51,12,13.0,12,1:20.283,1:19.476,,70,11
2022,Mexico City Grand Prix,32,852,213,13,,13,1:19.907,1:19.589,,50,130
2022,Mexico City Grand Prix,32,842,213,14,11.0,14,1:20.256,1:19.672,,70,11
2022,Mexico City Grand Prix,32,825,210,15,17.0,19,1:20.293,1:19.833,,70,11
2022,Mexico City Grand Prix,32,854,210,16,16.0,15,1:20.419,,,70,11
2022,Mexico City Grand Prix,32,20,117,17,14.0,16,1:20.419,,,70,11
2022,Mexico City Grand Prix,32,840,117,18,15.0,20,1:20.520,,,70,11
2022,Mexico City Grand Prix,32,848,3,19,12.0,17,1:20.859,,,70,11
2022,Mexico City Grand Prix,32,849,3,20,18.0,18,1:21.167,,,69,12
2022,São Paulo Grand Prix,18,825,210,1,,8,1:13.954,1:11.410,1:11.674,0,4
2022,São Paulo Grand Prix,18,830,9,2,6.0,3,1:13.625,1:10.881,1:11.877,71,1
2022,São Paulo Grand Prix,18,847,131,3,1.0,1,1:14.427,1:11.318,1:12.059,71,1
2022,São Paulo Grand Prix,18,846,1,4,,6,1:13.106,1:11.377,1:12.263,50,6
2022,São Paulo Grand Prix,18,832,6,5,3.0,7,1:14.680,1:10.890,1:12.357,71,1
2022,São Paulo Grand Prix,18,839,214,6,8.0,16,1:14.663,1:11.587,1:12.425,71,1
2022,São Paulo Grand Prix,18,4,214,7,5.0,17,1:13.542,1:11.394,1:12.504,71,1
2022,São Paulo Grand Prix,18,1,131,8,2.0,2,1:13.403,1:11.539,1:12.611,71,1
2022,São Paulo Grand Prix,18,815,9,9,7.0,4,1:13.613,1:11.456,1:15.601,71,1
2022,São Paulo Grand Prix,18,844,6,10,4.0,5,1:14.486,1:10.950,,71,1
2022,São Paulo Grand Prix,18,848,3,11,15.0,19,1:14.324,1:11.631,,71,1
2022,São Paulo Grand Prix,18,842,213,12,14.0,10,1:14.371,1:11.675,,71,1
2022,São Paulo Grand Prix,18,20,117,13,11.0,9,1:13.597,1:11.678,,71,1
2022,São Paulo Grand Prix,18,817,1,14,,11,1:14.931,1:12.140,,0,4
2022,São Paulo Grand Prix,18,849,3,16,16.0,18,1:15.095,,,71,1
2022,São Paulo Grand Prix,18,855,51,17,12.0,13,1:15.197,,,71,1
2022,São Paulo Grand Prix,18,822,51,18,9.0,14,1:15.486,,,71,1
2022,São Paulo Grand Prix,18,852,213,19,17.0,0,1:16.264,,,70,11
2022,São Paulo Grand Prix,18,854,210,20,13.0,12,1:16.361,,,71,1
